statement,verdict,sentiment
Youve got building Cayman Islands supposedly house 12000 corporation Thats either biggest building biggest tax scam record,half-true,-0.5719
Volunteer firefighter community serve Georgia elsewhere devastated Obamacare,half-true,-0.6124
Says US Rep John Faso voted age tax senior,mostly-false,0.0
Says question financial skill CNBC debate included discredited attack Democrats political opponent,false,-0.7184
Obama admin gutted ProjChildSafe budget provide trigger lock safety kit,false,0.4215
Says 15anhour proposal Cleveland aggressive minimum wage increase country,true,0.1779
Many don’t know Bill Young minority leader Florida Senatebecause Republican senator,true,0.0
A record number Hispanics elected US House Representatives,mostly-true,0.0772
During Benghazi attack standdown order given troop told change clothes four time,mostly-false,-0.4767
About 95 percent Ohio’s electricity come burning coal,half-true,0.0
On tax inversion Wall Street Journal surprisingly attacked tax scheme,false,-0.2023
Says one senator either party last 25 year worse record bipartisanship Ted Cruz,true,-0.1027
In 1929 Secretary State shut program collecting information protect America unseemly move led million million death World War II,half-true,-0.7351
This farm bill voted week ago exception one two sentence,mostly-false,0.0772
Says actor Tim Allen wrote lengthy antiDemocrat attack Facebook,false,-0.4767
Says Joe Biden said I lived Section 8 housing little boy,false,0.0
I never filibusterproof Senate,true,0.0
Rhode Island state officer statesupported college carry duty unarmed,mostly-true,0.0
Florida student take array standardized high stake test eat much 45 school day per year,false,0.0
Says US Sen Ron Johnson RWisconsin elected low turnout race,half-true,-0.2732
The vast majority individual we’re releasing showing hearing,false,0.0
A loophole still exists allows member Congress highpowered executive branch appointee exploit insider knowledge financial industry order turn personal profit,true,0.3612
I longest judicial vacancy history United States,mostly-true,0.4215
Says Whoopi Goldberg wore shirt show Donald Trump firing gun,pants-fire,-0.5859
The senior senator Arizona John McCain said couldnt support repealing dont ask dont tell economy,half-true,-0.3089
Twenty percent single adult age 21 25 kid working even school trying find job,false,0.0
500000 people signed Obamacare,half-true,0.0
Beachgoers trash Florida beach 13000 pound litter beach reopen,mostly-true,0.0
There zero press coverage 2007 Bush White House email controversy,mostly-false,0.0
Says tax reform law Democratic leader promising take away,half-true,0.4019
In September Department Business Consumer Services enacted sudden 39 worker compensation premium assessment rule little notice public,mostly-false,0.0
Our whole food system countrymost genetically engineered And testing health consequence food,half-true,0.0
COVID19 Jab They skipped animal trial animal dying went directly people,false,0.0
Says Dontre Hamilton shot 14 time police resting park bench Milwaukee,mostly-true,0.0
Under Gov Scott Walker’s publicschool budget student entering kindergarten enjoy state investment education came graduating high school,false,0.4939
Since 2007 David Jolly given almost 30000 keep Democrats Congress,mostly-true,0.5106
John Mica voted borrow 10 trillion,half-true,0.0
Thirtyfour 47 men depicted famous Declaration Independence painting slaveholder,true,0.0
The city Richmond built second richest team NFL 14 million stadium,half-true,0.5267
Women’s unemployment lower President Trump it’s nearly 70 year,mostly-true,-0.6249
This town Wilmington Ohio hasn’t taken money government They don’t want money government,pants-fire,0.0772
On extremerisk gun law This idea passed Republican legislature state signed Republican governor,true,-0.34
For Cabinet post I best voting record Trump nominee anyone else running president,true,0.6369
My opponent day one campaign attacked Medicare Medicare Advantage claim found False,true,-0.25
Says President Barack Obama said American exceptionalism exceptional exceptionalism country,false,0.0
Says Andrew Gillum singing different tune charter school Florida debate,mostly-true,0.0
Gov Lincoln Chafee imposed mandatory abortion fee Rhode Islanders buy health insurance state’s Obamacare exchange,half-true,0.0
Says Nancy Pelosi arrested ripping copy State Union speech,pants-fire,-0.4767
Ive issued sixmonth moratorium deepwater drilling,half-true,0.0
Three year getting 100 million Mark Zuckerberg le twothirds student Cory Bookers Newark graduate,mostly-false,0.0
Nathan Deal saved HOPE scholarship program,mostly-true,0.7531
On financial reform million dollar spent per congressman lobbying expense issue The industry four lobbyist per member House Senate working,mostly-true,-0.0772
Says Jeb Bush Marco Rubio set winner take everything wanted make sure I didnt get anything Florida primary,false,0.7269
Monarch butterfly becoming extinct increased use crop genetically modified withstand pesticide,half-true,0.2732
Making public college university tuitionfree exists country world used exist United States,mostly-true,0.4215
We lost 1 billion taking Medicaid expansion money insure fewer people,mostly-true,-0.3182
The government go buy breast pump baby,false,0.0
Prior 1962 everybody prayed school started Bible principal textbook school,mostly-false,0.0
Says photo show old Christmas tradition woman apologizing husband mistake made year beg forgiveness,false,-0.1531
Every major religion opposed samesex marriage,half-true,0.0
And like 15hr doesn’t buy much 750hr year ago,false,0.3612
Almost 400 arrest city last year panhandlingrelated offense involved 78 suspect indication people panhandling,mostly-true,-0.651
An independent payment advisory board created health care reform law ration care deny certain Medicare treatment,pants-fire,0.7964
Says Sen Kamala  Harris introduced bill today forbid police officer drawing hisher gun without permission supervisor,pants-fire,-0.5719
In South Florida child adult must remain home due coronavirus,pants-fire,0.0
Says Kamala Harris said believed Joe Biden committed sexual assault various woman,mostly-false,-0.4019
Says coronavirus isn’t new Lysol listed one virus kill,false,-0.6908
Says 75 thirdgraders year’s class reading third grade level don’t catch there’s 80 chance graduate,half-true,0.25
Says President Dwight Eisenhower moved 15 million illegal immigrant country,half-true,-0.5574
Walgreens refrigerator scanning shoppers’ hand forehead mark beast don’t mark later won’t able buy,pants-fire,0.4939
Radio Marti TV Marti spent 500 million reach le 1 percent Cuban population,mostly-true,0.0258
Shaheen vote Obama 99 percent time,mostly-true,0.0
Says Bill Pascrell voted eliminate estate tax billionaire I voted,mostly-false,0.0
HIVAIDS dramatically rise US South,mostly-true,0.0
Photo show crowded New York City subway train stayathome order,true,0.0
Paul Ryan blocked action strengthen gun law,mostly-false,-0.296
Most private sector job history Buffalo exist Buffalo today,true,0.0
As candidate President Obama declared everyone deserves access reproductive health care includes abortion vowed right would heart health care reform plan elected president,true,0.7506
Says Gov Scott Walker dropped kicked college short degree long kicked student election Marquette University,false,0.0
Amber Heard plagiarized line movie The Talented Mr Ripley opening statement Johnny Depp libel trial,false,0.5106
Our legal president President Trump signed cease desist order COVID vaccine,pants-fire,0.128
When mayor Providences brother wrote 100 grand bad check city Joe Fernandez didnt gut prosecute He let hook,pants-fire,0.1921
Less mass shooting Trump,pants-fire,0.0
Many type fish shellfish water across state labeled unsafe eat,mostly-true,0.0
Says Target installed urinal women’s bathroom accommodate one giblet,pants-fire,0.0
Two photo show climate change hoax,false,-0.2732
Says Morgan Carroll opposed requiring convicted sex offender register online profile making harder track online sex offender child predator,mostly-false,-0.6124
Pete Buttigieg’s dog pony show He get car ride bike foot pretending save energy,false,0.6908
After Russia invaded Ukraine Google Maps opened military strategic facility Russia,false,0.0
Says Amy Coney Barrett written track record disagreeing adamantly Supreme Court’s decision uphold ACA In fact publicly criticized Chief Justice Roberts’ opinion upholding law eight year ago,mostly-true,0.4767
The president gave auto company UAW,false,0.0
Under Lt Gov Lee Fisher Ohio 44th country term getting money actually worker retraining,false,0.0
Says Sen Bernie Sanders lived welfare elected never held 95 job hasn’t proposed single bill passed,false,0.0
Illegal immigration wasn’t subject anybody’s mind I brought announcement,false,-0.5574
Says EPA outsourced scientific basis greenhouse gas regulation scandalplagued international organization cannot considered objective trustworthy,mostly-false,-0.4449
